RESULT_COUNT: 429,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,TITLE,PUBLICATION_DATE,URL,SUMMARY
VAR,VAR:US,BBG000BWBZN1,Varian Medical (VAR) Q4 Earnings: Is a Surprise in Store?,2017-10-20 10:41:10 +0000,https://finance.yahoo.com/news/varian-medical-var-q4-earnings-104110196.html?.tsrc=rss,We are upbeat about Varian Medical&apos;s oncology business that accounted for around 95% of the company&apos;s total revenue in fourth-quarter 2017.
VAR,VAR:US,BBG000BWBZN1,Varian Medical (VAR) Initiates Halcyon Treatment in Europe,2017-10-19 13:38:01 +0000,https://finance.yahoo.com/news/varian-medical-var-initiates-halcyon-133801474.html?.tsrc=rss,"Varian (VAR) has been taking initiatives to gain customers for its broad spectrum of products, especially targeting emerging markets."
VAR,VAR:US,BBG000BWBZN1,Accuray: Court Of Appeal Confirms CHU Tours Decision - Quick Facts,2017-10-19 08:10:00 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2Mlj7Y2aXOY/accuray-court-of-appeal-confirms-chu-tours-decision--quick-facts-20171019-00628,Accuray: Court Of Appeal Confirms CHU Tours Decision - Quick Facts
VAR,VAR:US,BBG000BWBZN1,UZ Leuven Treats First Patient in Europe on Varian Halcyon Cancer Treatment System,2017-10-17 12:15:00 +0000,https://finance.yahoo.com/news/uz-leuven-treats-first-patient-121500379.html?.tsrc=rss,"PALO ALTO, Calif., Oct. 17, 2017 /PRNewswire/ -- Varian (VAR) today announced an 80-year-old male with head & neck cancer became the first patient in Europe to be treated on the Halcyon™ system at University Hospitals Leuven (UZ Leuven) in Belgium.  Halcyon is an advanced cancer treatment system that is more comfortable for the patient while delivering ease-of-use for healthcare providers, accelerated installation timeframes, expedited commissioning, simplified training, and automated treatment.  Halcyon simplifies and enhances virtually every aspect of image-guided volumetric intensity modulated radiotherapy (IMRT), and is designed to expand the availability of high-quality cancer care globally and help save the lives of millions more cancer patients."
VAR,VAR:US,BBG000BWBZN1,"Varian Medical Systems, Inc. – Value Analysis (NYSE:VAR) : October 11, 2017",2017-10-11 16:34:12 +0000,http://finance.yahoo.com/r/2977657e-df70-3105-b6db-44710fa14dd5/varian-medical-systems-inc-value-analysis-nysevar-october-11-2017?yptr=yahoo&.tsrc=rss,"Categories:  Fundamental Analysis Yahoo FinanceClick here to see latest analysis Capitalcube gives Varian Medical Systems, Inc. a score of 75. Our analysis is based on comparing Varian Medical Systems, Inc. with the following peers – Thermo Fisher Scientific Inc., Hologic, Inc., ResMed Inc., Becton, Dickinson and Company, Accuray Incorporated, L3 Technologies, Inc., General Electric Company, Royal Philips NV Sponsored ... Read more
<b>(Read more...)</b>"
VAR,VAR:US,BBG000BWBZN1,"Varian Medical Systems, Inc. breached its 50 day moving average in a Bearish Manner : VAR-US : October 10, 2017",2017-10-10 12:26:36 +0000,http://finance.yahoo.com/r/4ed56c6c-2fb3-382d-9c4e-7a5deb224687/varian-medical-systems-inc-breached-its-50-day-moving-average-in-a-bearish-manner-var-us-october-10-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for Varian Medical Systems, Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving Average ... Read more
<b>(Read more...)</b>"
VAR,VAR:US,BBG000BWBZN1,See what the IHS Markit Score report has to say about Varian Medical Systems Inc.,2017-10-09 12:06:47 +0000,https://finance.yahoo.com/news/see-ihs-markit-score-report-120647116.html?.tsrc=rss,"The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.  Over the last one-month, outflows of investor capital in ETFs holding VAR totaled $5.62 billion."
VAR,VAR:US,BBG000BWBZN1,Varian Publishes 2017 Sustainability Report,2017-10-02 12:15:00 +0000,https://finance.yahoo.com/news/varian-publishes-2017-sustainability-report-121500360.html?.tsrc=rss,"PALO ALTO, Calif., Oct. 2, 2017 /PRNewswire/ -- Varian (VAR), global leader in radiotherapy treatments systems and software, is announcing the publication of its annual Sustainability Report, detailing the company's policies and achievements in extending access to cancer care, protecting resources, and helping to save lives.  The Varian 2017 Sustainability Report has been produced as part of a wider company effort to continually improve sustainability performance and transparency."
VAR,VAR:US,BBG000BWBZN1,Varian Medical Initiates Treatment Using Halcyon System,2017-09-29 14:05:02 +0000,https://finance.yahoo.com/news/varian-medical-initiates-treatment-using-140502422.html?.tsrc=rss,Varian Medical (VAR) has been taking initiatives to gain customers for its broad spectrum of products.
VAR,VAR:US,BBG000BWBZN1,"Varian Medical Systems, Inc. breached its 50 day moving average in a Bearish Manner : VAR-US : September 28, 2017",2017-09-28 12:30:46 +0000,http://finance.yahoo.com/r/a424b589-b18b-3f62-af2b-e7f49c6d6fec/varian-medical-systems-inc-breached-its-50-day-moving-average-in-a-bearish-manner-var-us-september-28-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for Varian Medical Systems, Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving Average ... Read more
<b>(Read more...)</b>"
VAR,VAR:US,BBG000BWBZN1,"Notable Wednesday Option Activity: MBI, CSOD, VAR",2017-09-27 16:54:59 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aMwy-uHoZX4/notable-wednesday-option-activity-mbi-csod-var-cm851969,Looking at options trading activity among components of the Russell 3000 index there is noteworthy activity today in MBIA Inc Symbol MBI where a total volume of 9 155 contracts has been traded thus far today a contract volume which is representative of approximately 915 500
VAR,VAR:US,BBG000BWBZN1,"Medtronic plc (MDT) Ex-Dividend Date Scheduled for September 28, 2017",2017-09-27 13:15:41 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RktDR5cUc34/medtronic-plc-mdt-ex-dividend-date-scheduled-for-september-28-2017-cm851659,Medtronic plc MDT will begin trading ex dividend on September 28 2017 A cash dividend payment of 0 46 per share is scheduled to be paid on October 20 2017 Shareholders who purchased MDT prior to the ex dividend date are eligible for the cash dividend payment This represents an 6
VAR,VAR:US,BBG000BWBZN1,How Varian Medical Systems Is Advancing Cancer Care,2017-09-25 11:42:37 +0000,http://finance.yahoo.com/r/b9556a45-51a2-3e36-9444-6b09d83070b7/how-varian-medical-systems-is-advancing-cancer-care?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,Varian Medical Systems (VAR) is the leading radiation oncology technology and solutions company.
VAR,VAR:US,BBG000BWBZN1,Varian’s Halcyon Reaches Milestone Achievements,2017-09-25 10:26:26 +0000,http://finance.yahoo.com/r/f7d3e07d-314a-36b7-a3a6-3036dd76dd5a/varians-halcyon-reaches-milestone-achievements?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,Halcyon is the company's new treatment platform for cancer patients that visually enhances and simplifies image-guided radiotherapy treatments (or IMRT).
VAR,VAR:US,BBG000BWBZN1,Key Growth Driver: Varian Medical Systems Launched Eclipse 15.5,2017-09-25 10:26:25 +0000,http://finance.yahoo.com/r/a6ed0d80-954e-3281-9b4f-21eb0f708308/key-growth-driver-varian-medical-systems-launched-eclipse-15-5?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"On September 8, 2017, Varian Medical Systems announced the launch of Eclipse 15.5, an oncology treatment planning system."
VAR,VAR:US,BBG000BWBZN1,Why Most Analysts Recommend a ‘Buy’ for Varian Medical Systems,2017-09-25 10:26:25 +0000,http://finance.yahoo.com/r/6a89bfe3-2a55-3d82-8f5e-e0d34b8c021e/why-most-analysts-recommend-a-buy-for-varian-medical-systems?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"With its recent spin-off of Varex Imaging (VREX), Varian Medical Systems (VAR) has established itself as a focused cancer management medical technology company."
