RESULT_COUNT: 412,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,TITLE,PUBLICATION_DATE,URL,SUMMARY
,,,"Brown Trout Management, LLC Buys IXYS Corp, First South Bancorp, Paragon Commercial Corp, Sells ...",2017-10-12 14:10:33 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Hs6QVj7Lvnc/brown-trout-management-llc-buys-ixys-corp-first-south-bancorp-paragon-commercial-corp-sells-cm858688,Brown Trout Management LLC New Purchases IXYS CCC SSNI SNBC MSFG Added Positions FSBK PBNC WBKC PCBK BCR RICE LVLT BRCD Reduced Positions AF PSTB Sold Out PNRA PRXL WOOF AMRI PTHN VTTI SPLS AKRX MBBYF CCP New Purchases
BCR,BCR:US,BBG000BCYP43,"Brown Trout Management, LLC Buys IXYS Corp, First South Bancorp, Paragon Commercial Corp, Sells ...",2017-10-12 14:10:33 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Hs6QVj7Lvnc/brown-trout-management-llc-buys-ixys-corp-first-south-bancorp-paragon-commercial-corp-sells-cm858688,Brown Trout Management LLC New Purchases IXYS CCC SSNI SNBC MSFG Added Positions FSBK PBNC WBKC PCBK BCR RICE LVLT BRCD Reduced Positions AF PSTB Sold Out PNRA PRXL WOOF AMRI PTHN VTTI SPLS AKRX MBBYF CCP New Purchases
BCR,BCR:US,BBG000BCYP43,Bard Declares Quarterly Dividend,2017-10-11 20:15:00 +0000,https://finance.yahoo.com/news/bard-declares-quarterly-dividend-201500942.html?.tsrc=rss,"The Board of Directors of C. R. Bard, Inc. today declared a regular quarterly dividend of 26 cents per share on Bard's common stock. In connection with the pending merger with Becton, Dickinson & Company, the quarterly dividend will be payable on December 29, 2017 to shareholders of record at the close of business on December 8, 2017."
,,,Bard Declares Quarterly Dividend,2017-10-11 20:15:00 +0000,https://finance.yahoo.com/news/bard-declares-quarterly-dividend-201500942.html?.tsrc=rss,"The Board of Directors of C. R. Bard, Inc. today declared a regular quarterly dividend of 26 cents per share on Bard's common stock. In connection with the pending merger with Becton, Dickinson & Company, the quarterly dividend will be payable on December 29, 2017 to shareholders of record at the close of business on December 8, 2017."
,,,"C.R. Bard, Inc. (New Jersey) breached its 50 day moving average in a Bearish Manner : BCR-US : September 18, 2017",2017-09-18 14:35:35 +0000,http://finance.yahoo.com/r/4a03223c-ba76-38a8-b42f-764588e6db2c/c-r-bard-inc-new-jersey-breached-its-50-day-moving-average-in-a-bearish-manner-bcr-us-september-18-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for C.R. Bard, Inc. (New Jersey). More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving ... Read more
<b>(Read more...)</b>"
BCR,BCR:US,BBG000BCYP43,"C.R. Bard, Inc. (New Jersey) breached its 50 day moving average in a Bearish Manner : BCR-US : September 18, 2017",2017-09-18 14:35:35 +0000,http://finance.yahoo.com/r/4a03223c-ba76-38a8-b42f-764588e6db2c/c-r-bard-inc-new-jersey-breached-its-50-day-moving-average-in-a-bearish-manner-bcr-us-september-18-2017?yptr=yahoo&.tsrc=rss,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for C.R. Bard, Inc. (New Jersey). More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving ... Read more
<b>(Read more...)</b>"
,,,BD Stock Fell 2.7% on September 13: Should Investors Worry?,2017-09-15 16:35:53 +0000,http://finance.yahoo.com/r/06de8e63-c252-39f6-bb19-0128b1071fa0/bd-stock-fell-2-7-on-september-13-should-investors-worry?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"Becton, Dickinson and Company (BDX) closed at $196.62 on September 13, 2017."
BCR,BCR:US,BBG000BCYP43,BD Stock Fell 2.7% on September 13: Should Investors Worry?,2017-09-15 16:35:53 +0000,http://finance.yahoo.com/r/06de8e63-c252-39f6-bb19-0128b1071fa0/bd-stock-fell-2-7-on-september-13-should-investors-worry?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,"Becton, Dickinson and Company (BDX) closed at $196.62 on September 13, 2017."
BCR,BCR:US,BBG000BCYP43,"Becton, Dickinson's (BCR) C.R. Bard Buyout Plans Bode Well",2017-09-12 15:41:02 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ieTAQ1JiBZg/becton-dickinsons-bcr-cr-bard-buyout-plans-bode-well-cm844340,On Sep 11 we issued an updated research report on Franklin Lakes NJ based Becton Dickinson and Company BDX The company is a medical technology firm engaged principally in the development manufacture and sale of medical devices instrument systems and reagents Shares of Becton
,,,"Becton, Dickinson's (BCR) C.R. Bard Buyout Plans Bode Well",2017-09-12 15:41:02 +0000,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ieTAQ1JiBZg/becton-dickinsons-bcr-cr-bard-buyout-plans-bode-well-cm844340,On Sep 11 we issued an updated research report on Franklin Lakes NJ based Becton Dickinson and Company BDX The company is a medical technology firm engaged principally in the development manufacture and sale of medical devices instrument systems and reagents Shares of Becton
