Date,Tick,Close,Polarity,News
2016-07-29,ICUI,116.76,0.0,0
2016-07-30,ICUI,116.863333333,0.0,0
2016-07-31,ICUI,116.966666667,0.0,0
2016-08-01,ICUI,117.07,0.0,0
2016-08-02,ICUI,116.02,0.0,0
2016-08-03,ICUI,115.84,0.0,1
2016-08-04,ICUI,116.27,0.0,0
2016-08-05,ICUI,117.49,0.999999000001,1
2016-08-06,ICUI,117.463333333,0.0,0
2016-08-07,ICUI,117.436666667,0.0,0
2016-08-08,ICUI,117.41,1.999998,1
2016-08-09,ICUI,126.32,0.0,1
2016-08-10,ICUI,125.81,0.0,0
2016-08-11,ICUI,125.0,0.0,1
2016-08-12,ICUI,124.62,0.0,1
2016-08-13,ICUI,124.413333333,0.0,0
2016-08-14,ICUI,124.206666667,0.0,0
2016-08-15,ICUI,124.0,0.0,0
2016-08-16,ICUI,123.67,0.0,0
2016-08-17,ICUI,123.46,0.0,0
2016-08-18,ICUI,124.18,0.0,0
2016-08-19,ICUI,124.85,0.0,0
2016-08-20,ICUI,124.933333333,0.0,0
2016-08-21,ICUI,125.016666667,0.0,0
2016-08-22,ICUI,125.1,0.0,0
2016-08-23,ICUI,124.72,0.0,0
2016-08-24,ICUI,122.18,0.0,0
2016-08-25,ICUI,124.41,0.0,0
2016-08-26,ICUI,125.54,0.0,0
2016-08-27,ICUI,125.953333333,0.0,0
2016-08-28,ICUI,126.366666667,0.0,0
2016-08-29,ICUI,126.78,0.0,0
2016-08-30,ICUI,126.06,0.0,0
2016-08-31,ICUI,124.77,0.0,0
2016-09-01,ICUI,125.21,0.0,0
2016-09-02,ICUI,126.98,0.0,0
2016-09-03,ICUI,127.16,0.0,0
2016-09-04,ICUI,127.34,0.0,0
2016-09-05,ICUI,127.52,0.0,0
2016-09-06,ICUI,127.7,0.0,0
2016-09-07,ICUI,127.58,0.0,1
2016-09-08,ICUI,125.22,0.0,0
2016-09-09,ICUI,122.03,0.0,0
2016-09-10,ICUI,121.986666667,0.0,0
2016-09-11,ICUI,121.943333333,0.0,0
2016-09-12,ICUI,121.9,0.0,0
2016-09-13,ICUI,121.51,0.0,0
2016-09-14,ICUI,121.94,0.0,0
2016-09-15,ICUI,122.06,0.0,0
2016-09-16,ICUI,122.3,0.0,0
2016-09-17,ICUI,122.316666667,0.0,0
2016-09-18,ICUI,122.333333333,0.0,0
2016-09-19,ICUI,122.35,0.0,0
2016-09-20,ICUI,124.01,0.0,0
2016-09-21,ICUI,125.48,0.0,0
2016-09-22,ICUI,126.34,0.0,0
2016-09-23,ICUI,126.34,0.0,0
2016-09-24,ICUI,126.06,0.0,0
2016-09-25,ICUI,125.78,0.0,0
2016-09-26,ICUI,125.5,0.0,0
2016-09-27,ICUI,126.99,0.0,0
2016-09-28,ICUI,125.57,0.0,0
2016-09-29,ICUI,124.99,0.0,0
2016-09-30,ICUI,126.38,0.0,0
2016-10-01,ICUI,126.353333333,0.0,0
2016-10-02,ICUI,126.326666667,0.0,0
2016-10-03,ICUI,126.3,0.0,0
2016-10-04,ICUI,125.7,0.0,0
2016-10-05,ICUI,125.96,0.0,0
2016-10-06,ICUI,144.68,-0.999999000001,1
2016-10-07,ICUI,149.65,0.0,1
2016-10-08,ICUI,149.756666667,0.0,0
2016-10-09,ICUI,149.863333333,0.0,0
2016-10-10,ICUI,149.97,0.0,0
2016-10-11,ICUI,148.75,0.0,0
2016-10-12,ICUI,151.62,0.0,0
2016-10-13,ICUI,149.51,0.0,1
2016-10-14,ICUI,147.2,-0.999999000001,1
2016-10-15,ICUI,146.763333333,0.0,0
2016-10-16,ICUI,146.326666667,0.0,0
2016-10-17,ICUI,145.89,0.999999000001,1
2016-10-18,ICUI,144.09,0.999999000001,1
2016-10-19,ICUI,143.48,0.0,0
2016-10-20,ICUI,143.17,0.0,0
2016-10-21,ICUI,142.41,0.0,0
2016-10-22,ICUI,142.77,0.0,0
2016-10-23,ICUI,143.13,0.0,0
2016-10-24,ICUI,143.49,0.0,0
2016-10-25,ICUI,144.6,0.0,0
2016-10-26,ICUI,143.75,0.0,1
2016-10-27,ICUI,138.9,0.0,0
2016-10-28,ICUI,138.34,0.0,0
2016-10-29,ICUI,138.66,0.0,0
2016-10-30,ICUI,138.98,0.0,0
2016-10-31,ICUI,139.3,0.0,0
2016-11-01,ICUI,139.9,0.0,0
2016-11-02,ICUI,137.75,0.0,0
2016-11-03,ICUI,139.05,0.0,0
2016-11-04,ICUI,139.2,0.0,0
2016-11-05,ICUI,140.4,0.0,0
2016-11-06,ICUI,141.6,0.0,0
2016-11-07,ICUI,142.8,0.0,0
2016-11-08,ICUI,144.5,0.9999995,1
2016-11-09,ICUI,147.7,1.999998,1
2016-11-10,ICUI,143.95,0.0,1
2016-11-11,ICUI,144.3,0.0,0
2016-11-12,ICUI,143.916666667,0.0,0
2016-11-13,ICUI,143.533333333,0.0,0
2016-11-14,ICUI,143.15,0.0,1
2016-11-15,ICUI,145.25,0.0,0
2016-11-16,ICUI,144.6,0.0,0
2016-11-17,ICUI,145.45,0.0,0
2016-11-18,ICUI,146.5,0.0,0
2016-11-19,ICUI,146.583333333,0.0,0
2016-11-20,ICUI,146.666666667,0.0,0
2016-11-21,ICUI,146.75,0.0,0
2016-11-22,ICUI,146.25,0.0,0
2016-11-23,ICUI,148.35,0.0,0
2016-11-24,ICUI,148.9,0.0,0
2016-11-25,ICUI,149.45,0.0,0
2016-11-26,ICUI,148.733333333,0.0,0
2016-11-27,ICUI,148.016666667,0.0,0
2016-11-28,ICUI,147.3,0.0,0
2016-11-29,ICUI,150.8,-0.999999000001,1
2016-11-30,ICUI,150.25,0.0,0
2016-12-01,ICUI,145.1,0.0,1
2016-12-02,ICUI,144.55,0.0,0
2016-12-03,ICUI,144.833333333,0.0,0
2016-12-04,ICUI,145.116666667,0.0,0
2016-12-05,ICUI,145.4,0.0,0
2016-12-06,ICUI,147.35,0.0,0
2016-12-07,ICUI,148.3,0.0,0
2016-12-08,ICUI,149.45,0.0,0
2016-12-09,ICUI,148.05,0.0,0
2016-12-10,ICUI,148.533333333,0.0,1
2016-12-11,ICUI,149.016666667,0.0,0
2016-12-12,ICUI,149.5,0.0,0
2016-12-13,ICUI,149.0,0.0,0
2016-12-14,ICUI,151.75,0.0,0
2016-12-15,ICUI,149.2,0.0,0
2016-12-16,ICUI,147.6,0.0,0
2016-12-17,ICUI,147.716666667,0.0,0
2016-12-18,ICUI,147.833333333,0.0,0
2016-12-19,ICUI,147.95,0.0,0
2016-12-20,ICUI,145.75,-0.999999000001,1
2016-12-21,ICUI,145.4,0.0,0
2016-12-22,ICUI,144.35,-0.999999000001,1
2016-12-23,ICUI,146.2,0.0,1
2016-12-24,ICUI,146.1375,0.0,0
2016-12-25,ICUI,146.075,0.0,0
2016-12-26,ICUI,146.0125,0.0,0
2016-12-27,ICUI,145.95,0.0,0
2016-12-28,ICUI,144.4,0.0,0
2016-12-29,ICUI,145.1,0.0,0
2016-12-30,ICUI,147.35,0.0,0
2016-12-31,ICUI,147.3125,0.0,0
2017-01-01,ICUI,147.275,0.0,0
2017-01-02,ICUI,147.2375,-0.999999000001,1
2017-01-03,ICUI,147.2,0.0,0
2017-01-04,ICUI,148.45,0.0,0
2017-01-05,ICUI,147.35,-0.999998500002,1
2017-01-06,ICUI,131.88,1.999998,1
2017-01-07,ICUI,133.786666667,0.0,0
2017-01-08,ICUI,135.693333333,0.0,0
2017-01-09,ICUI,137.6,0.999999000001,1
2017-01-10,ICUI,139.4,0.9999995,1
2017-01-11,ICUI,138.45,0.0,1
2017-01-12,ICUI,137.4,0.499999875,1
2017-01-13,ICUI,136.65,0.0,0
2017-01-14,ICUI,136.175,0.0,0
2017-01-15,ICUI,135.7,0.0,0
2017-01-16,ICUI,135.225,0.0,0
2017-01-17,ICUI,134.75,0.0,0
2017-01-18,ICUI,134.5,0.0,0
2017-01-19,ICUI,134.5,0.0,0
2017-01-20,ICUI,133.95,0.0,0
2017-01-21,ICUI,133.483333333,0.0,0
2017-01-22,ICUI,133.016666667,0.0,0
2017-01-23,ICUI,132.55,0.0,0
2017-01-24,ICUI,135.0,0.0,0
2017-01-25,ICUI,136.05,0.0,0
2017-01-26,ICUI,135.15,0.0,0
2017-01-27,ICUI,136.6,0.0,0
2017-01-28,ICUI,136.233333333,0.0,0
2017-01-29,ICUI,135.866666667,0.0,0
2017-01-30,ICUI,135.5,-0.999999000001,1
2017-01-31,ICUI,137.1,0.0,0
2017-02-01,ICUI,136.85,0.0,0
2017-02-02,ICUI,137.45,0.0,0
2017-02-03,ICUI,140.75,0.0,0
2017-02-04,ICUI,140.2,0.0,0
2017-02-05,ICUI,139.65,0.0,0
2017-02-06,ICUI,139.1,0.0,1
2017-02-07,ICUI,142.7,0.0,0
2017-02-08,ICUI,143.0,-0.999999000001,1
2017-02-09,ICUI,145.0,0.0,1
2017-02-10,ICUI,145.7,0.0,0
2017-02-11,ICUI,145.833333333,0.0,0
2017-02-12,ICUI,145.966666667,0.0,0
2017-02-13,ICUI,146.1,0.0,0
2017-02-14,ICUI,146.25,0.0,0
2017-02-15,ICUI,147.85,0.0,1
2017-02-16,ICUI,150.05,0.0,0
2017-02-17,ICUI,152.2,0.0,0
2017-02-18,ICUI,152.5375,0.0,0
2017-02-19,ICUI,152.875,0.0,0
2017-02-20,ICUI,153.2125,0.0,0
2017-02-21,ICUI,153.55,0.0,1
2017-02-22,ICUI,151.2,0.0,0
2017-02-23,ICUI,153.3,0.0,0
2017-02-24,ICUI,152.25,0.0,0
2017-02-25,ICUI,152.716666667,0.0,0
2017-02-26,ICUI,153.183333333,0.0,0
2017-02-27,ICUI,153.65,0.0,1
2017-02-28,ICUI,150.4,0.999999000001,1
2017-03-01,ICUI,152.3,0.999999000001,1
2017-03-02,ICUI,151.4,0.999999000001,1
2017-03-03,ICUI,150.25,0.0,0
2017-03-04,ICUI,149.783333333,0.0,0
2017-03-05,ICUI,149.316666667,0.0,0
2017-03-06,ICUI,148.85,0.0,0
2017-03-07,ICUI,148.2,0.0,1
2017-03-08,ICUI,148.65,0.0,0
2017-03-09,ICUI,149.8,0.0,0
2017-03-10,ICUI,151.85,0.0,0
2017-03-11,ICUI,152.816666667,0.0,0
2017-03-12,ICUI,153.783333333,0.0,0
2017-03-13,ICUI,154.75,0.0,0
2017-03-14,ICUI,153.0,0.0,0
2017-03-15,ICUI,155.45,0.0,0
2017-03-16,ICUI,156.0,0.0,0
2017-03-17,ICUI,158.3,0.0,0
2017-03-18,ICUI,158.233333333,0.0,0
2017-03-19,ICUI,158.166666667,0.0,0
2017-03-20,ICUI,158.1,0.0,0
2017-03-21,ICUI,155.65,0.0,0
2017-03-22,ICUI,155.1,0.0,0
2017-03-23,ICUI,155.05,0.0,0
2017-03-24,ICUI,155.65,0.0,0
2017-03-25,ICUI,155.35,0.0,0
2017-03-26,ICUI,155.05,0.0,0
2017-03-27,ICUI,154.75,0.0,0
2017-03-28,ICUI,153.6,0.0,0
2017-03-29,ICUI,152.3,0.0,0
2017-03-30,ICUI,152.65,0.0,0
2017-03-31,ICUI,152.7,0.0,0
2017-04-01,ICUI,153.333333333,0.0,0
2017-04-02,ICUI,153.966666667,0.0,0
2017-04-03,ICUI,154.6,0.0,0
2017-04-04,ICUI,154.2,0.0,0
2017-04-05,ICUI,152.3,-0.999999000001,1
2017-04-06,ICUI,151.65,0.0,0
2017-04-07,ICUI,151.5,0.0,0
2017-04-08,ICUI,151.366666667,0.0,0
2017-04-09,ICUI,151.233333333,0.0,0
2017-04-10,ICUI,151.1,0.0,0
2017-04-11,ICUI,150.7,0.9999995,1
2017-04-12,ICUI,149.55,0.0,0
2017-04-13,ICUI,147.0,-0.999999000001,1
2017-04-14,ICUI,147.075,0.0,0
2017-04-15,ICUI,147.15,0.0,0
2017-04-16,ICUI,147.225,0.0,0
2017-04-17,ICUI,147.3,0.0,1
2017-04-18,ICUI,146.3,0.0,0
2017-04-19,ICUI,146.4,-2.99999866667,1
2017-04-20,ICUI,148.55,-1.99999933333,1
2017-04-21,ICUI,148.5,0.0,0
2017-04-22,ICUI,149.433333333,0.0,0
2017-04-23,ICUI,150.366666667,0.0,0
2017-04-24,ICUI,151.3,0.0,0
2017-04-25,ICUI,150.75,0.0,0
2017-04-26,ICUI,151.75,0.0,0
2017-04-27,ICUI,152.95,0.0,0
2017-04-28,ICUI,153.8,-1.999998,1
2017-04-29,ICUI,154.266666667,0.0,0
2017-04-30,ICUI,154.733333333,0.0,0
2017-05-01,ICUI,155.2,0.0,0
2017-05-02,ICUI,155.35,-0.9999995,1
2017-05-03,ICUI,154.95,0.0,0
2017-05-04,ICUI,155.4,0.0,0
2017-05-05,ICUI,155.05,0.0,0
2017-05-06,ICUI,155.816666667,0.0,0
2017-05-07,ICUI,156.583333333,0.0,0
2017-05-08,ICUI,157.35,0.0,0
2017-05-09,ICUI,158.2,0.0,0
2017-05-10,ICUI,162.25,0.999999000001,1
2017-05-11,ICUI,166.1,0.0,1
2017-05-12,ICUI,164.05,0.0,0
2017-05-13,ICUI,163.683333333,0.0,0
2017-05-14,ICUI,163.316666667,0.0,0
2017-05-15,ICUI,162.95,0.0,0
2017-05-16,ICUI,163.8,0.0,1
2017-05-17,ICUI,160.45,0.0,0
2017-05-18,ICUI,161.25,0.0,0
2017-05-19,ICUI,163.15,0.0,0
2017-05-20,ICUI,162.8,0.0,0
2017-05-21,ICUI,162.45,0.0,0
2017-05-22,ICUI,162.1,0.0,0
2017-05-23,ICUI,160.45,0.0,0
2017-05-24,ICUI,159.95,0.0,0
2017-05-25,ICUI,159.65,0.0,0
2017-05-26,ICUI,160.15,0.0,0
2017-05-27,ICUI,160.2875,0.0,0
2017-05-28,ICUI,160.425,0.0,0
2017-05-29,ICUI,160.5625,0.0,0
2017-05-30,ICUI,160.7,0.0,0
2017-05-31,ICUI,161.3,0.0,0
2017-06-01,ICUI,164.85,0.0,0
2017-06-02,ICUI,168.55,0.0,0
2017-06-03,ICUI,168.15,0.0,0
2017-06-04,ICUI,167.75,0.0,0
2017-06-05,ICUI,167.35,0.0,0
2017-06-06,ICUI,165.7,0.0,0
2017-06-07,ICUI,166.45,0.0,0
2017-06-08,ICUI,167.65,0.0,0
2017-06-09,ICUI,168.05,0.0,0
2017-06-10,ICUI,167.75,0.0,0
2017-06-11,ICUI,167.45,0.0,0
2017-06-12,ICUI,167.15,0.0,0
2017-06-13,ICUI,168.4,0.0,0
2017-06-14,ICUI,168.75,0.0,0
2017-06-15,ICUI,169.0,0.0,0
2017-06-16,ICUI,168.8,0.0,1
2017-06-17,ICUI,169.9,0.0,0
2017-06-18,ICUI,171.0,0.0,0
2017-06-19,ICUI,172.1,-0.999999000001,1
2017-06-20,ICUI,169.5,0.0,0
2017-06-21,ICUI,168.55,0.0,0
2017-06-22,ICUI,169.75,0.0,0
2017-06-23,ICUI,172.2,0.0,0
2017-06-24,ICUI,172.3,0.0,0
2017-06-25,ICUI,172.4,0.0,0
2017-06-26,ICUI,172.5,0.0,0
2017-06-27,ICUI,171.8,0.0,0
2017-06-28,ICUI,174.75,0.0,0
2017-06-29,ICUI,172.45,0.0,0
2017-06-30,ICUI,172.5,-0.999999000001,1
2017-07-01,ICUI,172.766666667,0.0,0
2017-07-02,ICUI,173.033333333,0.0,0
2017-07-03,ICUI,173.3,0.0,0
2017-07-04,ICUI,174.75,0.0,0
2017-07-05,ICUI,176.2,0.0,0
2017-07-06,ICUI,173.15,0.0,0
2017-07-07,ICUI,170.85,0.0,0
2017-07-08,ICUI,170.383333333,0.0,0
2017-07-09,ICUI,169.916666667,0.0,0
2017-07-10,ICUI,169.45,0.0,0
2017-07-11,ICUI,170.7,-0.999999000001,1
2017-07-12,ICUI,171.25,0.0,0
2017-07-13,ICUI,170.55,0.0,0
2017-07-14,ICUI,172.95,0.0,0
2017-07-15,ICUI,173.05,0.0,0
2017-07-16,ICUI,173.15,0.0,0
2017-07-17,ICUI,173.25,0.0,0
2017-07-18,ICUI,172.65,0.0,0
2017-07-19,ICUI,173.4,0.0,0
2017-07-20,ICUI,175.55,0.0,0
2017-07-21,ICUI,172.15,0.0,0
2017-07-22,ICUI,172.983333333,0.0,0
2017-07-23,ICUI,173.816666667,0.0,0
2017-07-24,ICUI,174.65,0.0,0
2017-07-25,ICUI,173.1,0.0,0
2017-07-26,ICUI,171.65,0.0,0
2017-07-27,ICUI,170.1,0.0,0
2017-07-28,ICUI,173.6,-0.9999995,1
2017-07-29,ICUI,173.033333333,0.0,0
2017-07-30,ICUI,172.466666667,-0.999999000001,1
2017-07-31,ICUI,171.9,-0.999999000001,1
2017-08-01,ICUI,172.6,0.0,0
2017-08-02,ICUI,170.95,0.0,0
2017-08-03,ICUI,174.15,0.0,0
2017-08-04,ICUI,172.15,0.0,0
2017-08-05,ICUI,172.3,0.0,0
2017-08-06,ICUI,172.45,0.0,0
2017-08-07,ICUI,172.6,0.0,0
2017-08-08,ICUI,171.55,0.0,0
2017-08-09,ICUI,171.75,0.0,1
2017-08-10,ICUI,166.65,-0.999999000001,1
2017-08-11,ICUI,164.9,-0.999999000001,1
2017-08-12,ICUI,165.75,0.0,1
2017-08-13,ICUI,166.6,0.0,0
2017-08-14,ICUI,167.45,0.0,0
2017-08-15,ICUI,168.9,0.0,0
2017-08-16,ICUI,169.6,0.0,0
2017-08-17,ICUI,170.0,0.0,1
2017-08-18,ICUI,169.3,0.0,0
2017-08-19,ICUI,168.95,0.0,0
2017-08-20,ICUI,168.6,0.0,0
2017-08-21,ICUI,168.25,0.0,0
2017-08-22,ICUI,169.9,0.0,0
2017-08-23,ICUI,168.65,0.0,1
2017-08-24,ICUI,167.95,0.0,0
2017-08-25,ICUI,169.85,0.0,0
2017-08-26,ICUI,170.383333333,0.0,0
2017-08-27,ICUI,170.916666667,0.0,0
2017-08-28,ICUI,171.45,0.0,0
2017-08-29,ICUI,171.05,-0.999999000001,1
2017-08-30,ICUI,171.3,0.0,0
2017-08-31,ICUI,174.35,0.0,0
2017-09-01,ICUI,175.05,0.0,0
2017-09-02,ICUI,175.2625,0.0,0
2017-09-03,ICUI,175.475,0.0,0
2017-09-04,ICUI,175.6875,0.0,0
2017-09-05,ICUI,175.9,0.0,0
2017-09-06,ICUI,173.95,-0.999999000001,1
2017-09-07,ICUI,174.4,0.0,0
2017-09-08,ICUI,177.35,0.0,0
2017-09-09,ICUI,178.216666667,0.0,0
2017-09-10,ICUI,179.083333333,0.0,0
2017-09-11,ICUI,179.95,0.0,0
2017-09-12,ICUI,180.1,0.0,0
2017-09-13,ICUI,180.15,0.0,0
2017-09-14,ICUI,181.2,0.0,0
2017-09-15,ICUI,180.05,0.0,0
2017-09-16,ICUI,180.983333333,0.0,0
2017-09-17,ICUI,181.916666667,0.0,0
2017-09-18,ICUI,182.85,0.0,0
2017-09-19,ICUI,181.75,0.0,0
2017-09-20,ICUI,184.9,0.0,0
2017-09-21,ICUI,185.3,0.0,0
2017-09-22,ICUI,184.9,0.0,0
2017-09-23,ICUI,183.716666667,0.0,0
2017-09-24,ICUI,182.533333333,0.0,0
2017-09-25,ICUI,181.35,0.0,0
2017-09-26,ICUI,183.05,0.0,0
2017-09-27,ICUI,187.15,0.0,0
2017-09-28,ICUI,185.35,0.0,0
2017-09-29,ICUI,185.85,0.0,0
2017-09-30,ICUI,130.22,0.0,0
2016-01-04,ICLR,74.59,0.0,0
2016-01-05,ICLR,73.91,0.0,1
2016-01-06,ICLR,74.13,0.0,0
2016-01-07,ICLR,72.09,0.0,0
2016-01-08,ICLR,72.4,0.0,0
2016-01-09,ICLR,71.3966666667,0.0,0
2016-01-10,ICLR,70.3933333333,0.0,0
2016-01-11,ICLR,69.39,0.0,1
2016-01-12,ICLR,72.07,0.9999995,1
2016-01-13,ICLR,68.6,0.0,1
2016-01-14,ICLR,69.51,0.0,0
2016-01-15,ICLR,68.01,0.0,0
2016-01-16,ICLR,67.8975,0.0,0
2016-01-17,ICLR,67.785,0.0,0
2016-01-18,ICLR,67.6725,0.0,0
2016-01-19,ICLR,67.56,0.0,1
2016-01-20,ICLR,68.83,0.0,1
2016-01-21,ICLR,67.71,0.0,0
2016-01-22,ICLR,69.01,0.0,0
2016-01-23,ICLR,68.9066666667,0.0,0
2016-01-24,ICLR,68.8033333333,0.0,0
2016-01-25,ICLR,68.7,0.0,0
2016-01-26,ICLR,69.32,0.0,0
2016-01-27,ICLR,68.25,0.0,0
2016-01-28,ICLR,66.7,0.0,0
2016-01-29,ICLR,66.07,0.0,0
2016-01-30,ICLR,66.6966666667,0.0,0
2016-01-31,ICLR,67.3233333333,0.0,0
2016-02-01,ICLR,67.95,0.0,0
2016-02-02,ICLR,66.17,0.0,0
2016-02-03,ICLR,67.93,0.0,0
2016-02-04,ICLR,68.24,0.0,0
2016-02-05,ICLR,67.53,0.0,0
2016-02-06,ICLR,67.04,0.0,0
2016-02-07,ICLR,66.55,0.0,0
2016-02-08,ICLR,66.06,0.0,0
2016-02-09,ICLR,66.81,0.0,1
2016-02-10,ICLR,66.65,0.0,0
2016-02-11,ICLR,66.04,0.0,0
2016-02-12,ICLR,66.78,0.0,0
2016-02-13,ICLR,67.18,0.0,0
2016-02-14,ICLR,67.58,0.0,0
2016-02-15,ICLR,67.98,0.0,0
2016-02-16,ICLR,68.38,0.0,0
2016-02-17,ICLR,69.07,0.0,0
2016-02-18,ICLR,68.69,0.0,0
2016-02-19,ICLR,70.25,0.0,0
2016-02-20,ICLR,69.99,0.0,0
2016-02-21,ICLR,69.73,0.0,0
2016-02-22,ICLR,69.47,0.0,0
2016-02-23,ICLR,69.16,0.999999000001,1
2016-02-24,ICLR,70.0,0.0,1
2016-02-25,ICLR,68.75,0.0,0
2016-02-26,ICLR,70.85,0.0,0
2016-02-27,ICLR,70.9533333333,0.0,0
2016-02-28,ICLR,71.0566666667,0.0,0
2016-02-29,ICLR,71.16,0.0,0
2016-03-01,ICLR,72.66,0.0,0
2016-03-02,ICLR,72.26,0.0,0
2016-03-03,ICLR,72.37,0.0,0
2016-03-04,ICLR,71.95,0.0,0
2016-03-05,ICLR,71.63,0.0,0
2016-03-06,ICLR,71.31,0.0,0
2016-03-07,ICLR,70.99,0.0,0
2016-03-08,ICLR,70.15,0.999999000001,1
2016-03-09,ICLR,70.45,0.0,0
2016-03-10,ICLR,70.95,-0.9999995,1
2016-03-11,ICLR,73.25,0.0,0
2016-03-12,ICLR,73.1166666667,0.0,0
2016-03-13,ICLR,72.9833333333,0.0,0
2016-03-14,ICLR,72.85,0.0,0
2016-03-15,ICLR,70.45,0.0,0
2016-03-16,ICLR,70.64,0.0,0
2016-03-17,ICLR,70.48,0.0,0
2016-03-18,ICLR,71.7,0.0,1
2016-03-19,ICLR,71.6266666667,0.0,0
2016-03-20,ICLR,71.5533333333,0.0,0
2016-03-21,ICLR,71.48,0.0,0
2016-03-22,ICLR,72.78,0.9999995,1
2016-03-23,ICLR,71.25,0.0,0
2016-03-24,ICLR,71.92,0.0,0
2016-03-25,ICLR,71.9,0.0,0
2016-03-26,ICLR,71.88,0.0,0
2016-03-27,ICLR,71.86,0.0,0
2016-03-28,ICLR,71.84,0.0,0
2016-03-29,ICLR,73.67,0.0,1
2016-03-30,ICLR,72.89,0.0,0
2016-03-31,ICLR,75.1,0.0,0
2016-04-01,ICLR,75.44,0.0,0
2016-04-02,ICLR,75.59,0.0,0
2016-04-03,ICLR,75.74,0.0,0
2016-04-04,ICLR,75.89,0.0,0
2016-04-05,ICLR,74.21,0.0,0
2016-04-06,ICLR,76.09,0.0,0
2016-04-07,ICLR,74.93,0.0,0
2016-04-08,ICLR,74.85,0.0,0
2016-04-09,ICLR,74.24,0.0,0
2016-04-10,ICLR,73.63,0.0,0
2016-04-11,ICLR,73.02,0.0,0
2016-04-12,ICLR,72.69,0.0,0
2016-04-13,ICLR,74.58,0.0,0
2016-04-14,ICLR,73.63,0.0,0
2016-04-15,ICLR,73.25,0.0,0
2016-04-16,ICLR,73.6066666667,0.0,0
2016-04-17,ICLR,73.9633333333,0.0,0
2016-04-18,ICLR,74.32,0.0,0
2016-04-19,ICLR,73.29,0.0,0
2016-04-20,ICLR,72.62,0.0,0
2016-04-21,ICLR,73.7,0.0,0
2016-04-22,ICLR,74.41,0.0,0
2016-04-23,ICLR,74.2233333333,0.0,0
2016-04-24,ICLR,74.0366666667,0.0,0
2016-04-25,ICLR,73.85,0.0,0
2016-04-26,ICLR,68.23,0.9999995,1
2016-04-27,ICLR,67.97,0.0,0
2016-04-28,ICLR,67.14,0.0,0
2016-04-29,ICLR,67.58,0.0,0
2016-04-30,ICLR,67.2966666667,0.0,0
2016-05-01,ICLR,67.0133333333,0.0,0
2016-05-02,ICLR,66.73,0.0,0
2016-05-03,ICLR,64.87,0.0,0
2016-05-04,ICLR,64.25,0.0,1
2016-05-05,ICLR,64.36,0.0,0
2016-05-06,ICLR,64.3,0.0,0
2016-05-07,ICLR,64.6866666667,0.0,0
2016-05-08,ICLR,65.0733333333,0.0,0
2016-05-09,ICLR,65.46,0.0,0
2016-05-10,ICLR,65.09,0.0,0
2016-05-11,ICLR,63.1,0.0,0
2016-05-12,ICLR,63.0,0.0,0
2016-05-13,ICLR,63.58,0.0,0
2016-05-14,ICLR,63.6766666667,0.0,0
2016-05-15,ICLR,63.7733333333,0.0,0
2016-05-16,ICLR,63.87,0.9999995,1
2016-05-17,ICLR,63.23,0.0,0
2016-05-18,ICLR,63.88,0.0,0
2016-05-19,ICLR,63.95,0.0,0
2016-05-20,ICLR,65.6,0.0,0
2016-05-21,ICLR,65.6533333333,0.0,0
2016-05-22,ICLR,65.7066666667,0.0,0
2016-05-23,ICLR,65.76,0.0,0
2016-05-24,ICLR,67.42,0.0,0
2016-05-25,ICLR,68.61,0.0,0
2016-05-26,ICLR,68.47,0.0,0
2016-05-27,ICLR,68.9,0.0,0
2016-05-28,ICLR,69.285,0.0,0
2016-05-29,ICLR,69.67,0.0,0
2016-05-30,ICLR,70.055,0.0,0
2016-05-31,ICLR,70.44,0.0,0
2016-06-01,ICLR,71.94,-0.999999000001,1
2016-06-02,ICLR,72.09,0.0,0
2016-06-03,ICLR,68.52,0.0,0
2016-06-04,ICLR,68.68,0.0,0
2016-06-05,ICLR,68.84,0.0,0
2016-06-06,ICLR,69.0,0.0,0
2016-06-07,ICLR,68.43,0.0,0
2016-06-08,ICLR,69.9,0.0,0
2016-06-09,ICLR,68.76,0.0,0
2016-06-10,ICLR,67.54,-0.999999000001,1
2016-06-11,ICLR,67.0866666667,0.0,0
2016-06-12,ICLR,66.6333333333,0.0,0
2016-06-13,ICLR,66.18,0.0,0
2016-06-14,ICLR,66.05,0.0,0
2016-06-15,ICLR,65.59,-0.9999995,1
2016-06-16,ICLR,64.95,0.0,0
2016-06-17,ICLR,64.03,0.0,0
2016-06-18,ICLR,64.2166666667,0.0,0
2016-06-19,ICLR,64.4033333333,0.0,0
2016-06-20,ICLR,64.59,0.0,0
2016-06-21,ICLR,65.0,0.0,0
2016-06-22,ICLR,66.87,0.0,0
2016-06-23,ICLR,67.41,0.999999000001,1
2016-06-24,ICLR,67.62,0.0,0
2016-06-25,ICLR,66.9866666667,0.0,0
2016-06-26,ICLR,66.3533333333,0.0,0
2016-06-27,ICLR,65.72,-0.999999000001,1
2016-06-28,ICLR,66.96,0.999999000001,1
2016-06-29,ICLR,69.11,0.0,0
2016-06-30,ICLR,70.01,0.999999000001,1
2016-07-01,ICLR,70.64,-0.999999666667,1
2016-07-02,ICLR,70.405,0.0,0
2016-07-03,ICLR,70.17,0.0,0
2016-07-04,ICLR,69.935,0.0,0
2016-07-05,ICLR,69.7,0.0,0
2016-07-06,ICLR,71.1,0.0,0
2016-07-07,ICLR,70.97,0.0,0
2016-07-08,ICLR,72.75,0.0,0
